Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
2.14,0,0.4812230884051701579741791230,0.48122308840517,0.48122308840517,0.48122308840517,0.48122308840517,0,0.000000,0.000000,0,16.458261230297477423069165302,236.79450195441198619838569915,231.952869836298260323042697,365959200
2.15,0,0.4790466113215929979035735685,0.479046611321593,0.479046611321593,0.479046611321593,0.479046611321593,0,0.000000,0.000000,0,16.422012299150088421377076409,236.71477502991438527759881142,231.89150388082247418182619103,367669300
2.16,0,0.4768881783819294789960201184,0.47688817838193,0.47688817838193,0.47688817838193,0.47688817838193,0,0.000000,0.000000,0,16.385700632779040852080685237,236.63445860856346064716652948,231.82959827252025611129374319,369379400
2.17,0,0.4747473766813945606620967098,0.474747376681395,0.474747376681395,0.474747376681395,0.474747376681395,0,0.000000,0.000000,0,16.349322288044181850388596344,236.55345642692845506062599277,231.76706147983153934664037475,371089500
2.18,0,0.4726241817633308539129126696,0.472624181763331,0.472624181763331,0.472624181763331,0.472624181763331,0,0.000000,0.000000,0,16.312897349869372848696507452,236.47180729683968040549303535,231.70393577190679815265205684,372799600
2.19,0,0.4705182877833957296721495795,0.470518287783396,0.470518287783396,0.470518287783396,0.470518287783396,0,0.000000,0.000000,0,16.276416873801555279400116279,236.38957222131092609169946694,231.64027577763773724952522733,374509700
2.20,0,0.4684293966282634851151465870,0.468429396628264,0.468429396628264,0.468429396628264,0.468429396628264,0,0.000000,0.000000,0,16.239900914903407710103725107,236.30679413648293622323530274,231.57612766295913771127470686,376219700
2.21,0,0.4663573781642685751524186347,0.466357378164269,0.466357378164269,0.466357378164269,0.466357378164269,0,0.000000,0.000000,0,16.203346555968628708411636214,236.22346369405404447846090833,231.51148178219125067879682381,377929800
2.22,0,0.4643020456784870918312536466,0.464302045678487,0.464302045678487,0.464302045678487,0.464302045678487,0,0.000000,0.000000,0,16.166766878859741139115245042,236.13952219041925797403558308,231.4462867549382743830503314,379639900
2.23,0,0.4622630944031618020125494307,0.462263094403162,0.462263094403162,0.462263094403162,0.462263094403162,0,0.000000,0.000000,0,16.130165908532183569818853869,236.05506208880945172726478725,231.38063058693413027594338061,381350000
2.24,0,0.4602404377275226832915174159,0.460240437727523,0.460240437727523,0.460240437727523,0.460240437727523,0,0.000000,0.000000,0,16.093555725666864568126764977,235.97019114802703916237639624,231.31461805016692258856428486,383060100
2.25,0,0.4582337760001765380479481085,0.458233776000177,0.458233776000177,0.458233776000177,0.458233776000177,0,0.000000,0.000000,0,16.056928326724528404456187485,235.88472173473389147448614814,231.24807043215174380858043678,384770200
2.26,0,0.4562429233844173312430809152,0.456242923384417,0.456242923384417,0.456242923384417,0.456242923384417,0,0.000000,0.000000,0,16.020302846852109402764098592,235.7987783008490065422200409,231.18111021377571345674520527,386480300
2.27,0,0.4542676909308124064283532243,0.454267690930812,0.454267690930812,0.454267690930812,0.454267690930812,0,0.000000,0.000000,0,15.98367433675595183346770742,235.71234959631025772694456402,231.11372535534132041524731142,388190400
2.28,0,0.4523079953844736625058361465,0.452307995384474,0.452307995384474,0.452307995384474,0.452307995384474,0,0.000000,0.000000,0,15.947047819241024264171316247,235.62544087471474025950019077,231.04592220914061369041843566,389900400
2.29,0,0.4503634623033808649223064192,0.450363462303381,0.450363462303381,0.450363462303381,0.450363462303381,0,0.000000,0.000000,0,15.910439317088006694874925074,235.53809437708953845199142568,230.97774507634236987167188703,391610500
2.30,0,0.4484339862117475134833027131,0.448433986211748,0.448433986211748,0.448433986211748,0.448433986211748,0,0.000000,0.000000,0,15.873847961880177693182836183,235.45030159703797968962309976,230.90918566098295601952145938,393320600
2.31,0,0.4465194234684748381796588001,0.446519423468475,0.446519423468475,0.446519423468475,0.446519423468475,0,0.000000,0.000000,0,15.837277747918458691490747289,235.36215827815047610059510082,230.84033518251811741062544249,395030700
2.32,0,0.4446195778116213128653105055,0.444619577811621,0.444619577811621,0.444619577811621,0.444619577811621,0,0.000000,0.000000,0,15.800725750879641122194356118,235.2734843333345001677225745,230.77102325503721989150012774,396740800
2.33,0,0.4427341912197684088589546060,0.442734191219768,0.442734191219768,0.442734191219768,0.442734191219768,0,0.000000,0.000000,0,15.764210964910333552897964945,235.18449687588932827615416375,230.70145963628293858919849125,398450900
2.34,0,0.4408630894729240474744742107,0.440863089472924,0.440863089472924,0.440863089472924,0.440863089472924,0,0.000000,0.000000,0,15.727723518390614551205876052,235.0950816675028742229212612,230.63153391760906339476407638,400161000
2.35,0,0.4390062080382086147778222174,0.439006208038209,0.439006208038209,0.439006208038209,0.439006208038209,0,0.000000,0.000000,0,15.691272377997816981909484879,235.00534785571316714494204982,230.56135140472166879313029717,401871100
2.36,0,0.4371633685602379092521056727,0.437163368560238,0.437163368560238,0.437163368560238,0.437163368560238,0,0.000000,0.000000,0,15.654868643978587980217395987,234.91515139346019360022333541,230.49077949440490742162179999,403581200
2.37,0,0.4353342170443302950684700184,0.43533421704433,0.43533421704433,0.43533421704433,0.43533421704433,0,0.000000,0.000000,0,15.618502362371833248942516214,234.82463785535241468338457325,230.41995245857218726150177884,405291200
2.38,0,0.4335186853229901883644060547,0.43351868532299,0.43351868532299,0.43351868532299,0.43351868532299,0,0.000000,0.000000,0,15.582182526117654247250427323,234.73382655276984884263472964,230.34889101468528894209202822,407001400
2.39,0,0.4317167190666505329361835082,0.431716719066651,0.431716719066651,0.431716719066651,0.431716719066651,0,0.000000,0.000000,0,15.545911259623556677954036149,234.6426358335349518778837514,230.27751875309050994918855974,408711500
2.40,0,0.4299279667912769413516444853,0.429927966791277,0.429927966791277,0.429927966791277,0.429927966791277,0,0.000000,0.000000,0,15.509701502824897676261947258,234.55110518663008898674178596,230.20587646182572172925243119,410421500
2.41,0,0.4281523695291167151691446316,0.428152369529117,0.428152369529117,0.428152369529117,0.428152369529117,0,0.000000,0.000000,0,15.473540378880390106965556084,234.45927770045607605778110937,230.13400110308100751784259168,412131600
2.42,0,0.4263897582797505289830906739,0.42638975827975,0.42638975827975,0.42638975827975,0.42638975827975,0,0.000000,0.000000,0,15.437434879779162537669164912,234.36709355001848668346329273,230.06183815636387936033948504,413841700
2.43,0,0.4246398835561635908419646182,0.424639883556164,0.424639883556164,0.424639883556164,0.424639883556164,0,0.000000,0.000000,0,15.40140307523844353597707602,234.27459613092792085445243058,229.98943351486618220662710112,415551800
2.44,0,0.4229027144385890178762742724,0.422902714438589,0.422902714438589,0.422902714438589,0.422902714438589,0,0.000000,0.000000,0,15.365427982764234534284987127,234.18190718538904222737216858,229.91689726895025902416994574,417261900
2.45,0,0.4211780841475625766232984096,0.421178084147563,0.421178084147563,0.421178084147563,0.421178084147563,0,0.000000,0.000000,0,15.329517619847796964988595955,234.08888347534894917478407483,229.84409643291773352830684922,418972000
2.46,0,0.4194656373038516610963345666,0.419465637303852,0.419465637303852,0.419465637303852,0.419465637303852,0,0.000000,0.000000,0,15.293682080279377963296507063,233.99555111943701178179743245,229.77105836153937950266186373,420682100
2.47,0,0.4177654467713107752495304386,0.417765446771311,0.417765446771311,0.417765446771311,0.417765446771311,0,0.000000,0.000000,0,15.25791138053314182639581361,233.90196520337178754116004337,229.69783222411365350496945579,422392200
2.48,0,0.4160772564693744135747008075,0.416077256469374,0.416077256469374,0.416077256469374,0.416077256469374,0,0.000000,0.000000,0,15.222224486633042824703724717,233.80817964775927965969959393,229.62447411506118745368868525,424102300
2.49,0,0.4144009178420173617554770287,0.414400917842017,0.414400917842017,0.414400917842017,0.414400917842017,0,0.000000,0.000000,0,15.186602541229183823011635825,233.71406117015965639769209941,229.55085288075558261809496894,425812400
2.50,0,0.4127362881260654316172674465,0.412736288126065,0.412736288126065,0.412736288126065,0.412736288126065,0,0.000000,0.000000,0,15.151064509771549091736756053,233.61974025113640177049308277,229.47709690565411145127476184,427522400
2.51,0,0.4110832393426873476012627000,0.411083239342687,0.411083239342687,0.411083239342687,0.411083239342687,0,0.000000,0.000000,0,15.115599433243950090044667161,233.52519261357460592077941065,229.40318018660639503146173072,429232500
2.52,0,0.4094415174130353469234971553,0.409441517413035,0.409441517413035,0.409441517413035,0.409441517413035,0,0.000000,0.000000,0,15.080211376961142520748275987,233.43034485355134771713652838,229.32903437106165343656179978,430942600
2.53,0,0.4078110816727892690612726439,0.407811081672789,0.407811081672789,0.407811081672789,0.407811081672789,0,0.000000,0.000000,0,15.044916331337273519056187095,233.33532337100457023015281821,229.2547832022236205735473319,432652700
2.54,0,0.4061918123426663264554595791,0.406191812342666,0.406191812342666,0.406191812342666,0.406191812342666,0,0.000000,0.000000,0,15.009704336336814517364098203,233.24010494895140217245918669,229.18040194785466798578772673,434362800
2.55,0,0.4045834477445513984022516695,0.404583447744551,0.404583447744551,0.404583447744551,0.404583447744551,0,0.000000,0.000000,0,14.97456643147629838046340475,233.14466343704906348225539859,229.1058633777810621025153484,436072900
2.56,0,0.4029858764767394667491244204,0.40298587647674,0.40298587647674,0.40298587647674,0.40298587647674,0,0.000000,0.000000,0,14.939531655825199378771315858,233.04899817333813049577619495,229.0311746021847449548498088,437783000
2.57,0,0.4013990351873802183791008812,0.40139903518738,0.40139903518738,0.40139903518738,0.40139903518738,0,0.000000,0.000000,0,14.904571023771280377079226965,232.95319422237892990200884723,228.9564082138762711129436618,439493100
2.58,0,0.3998227155342179322210389070,0.399822715534218,0.399822715534218,0.399822715534218,0.399822715534218,0,0.000000,0.000000,0,14.869703597945242807782835792,232.85714065413282223768483106,228.88146427022655641545580373,441203100
2.59,0,0.3982567804816547297351530723,0.398256780481655,0.398256780481655,0.398256780481655,0.398256780481655,0,0.000000,0.000000,0,14.8349293440263738060907469,232.7609221013315119030990872,228.80642275479560348116464828,442913200
2.60,0,0.3967009872491012674850175305,0.396700987249101,0.396700987249101,0.396700987249101,0.396700987249101,0,0.000000,0.000000,0,14.800249348099617669190053449,232.66454378461662862884320886,228.7312888069841827865497922,444623300
2.61,0,0.3951554083329187888567842094,0.395155408332919,0.395155408332919,0.395155408332919,0.395155408332919,0,0.000000,0.000000,0,14.765661575934098667497964555,232.5679164229339063044768842,228.6559772136925541021339594,446333400
2.62,0,0.3936198247450893884195322963,0.393619824745089,0.393619824745089,0.393619824745089,0.393619824745089,0,0.000000,0.000000,0,14.731167112617949665805875663,232.47121154420358879997769648,228.58065063742093612169507941,448043500
2.63,0,0.3920939884027387179792973442,0.392093988402739,0.392093988402739,0.392093988402739,0.392093988402739,0,0.00000,0.00000,0,14.69676597117762493453099589,232.37434670007127780084980337,228.50523089346983313084175344,449753600
2.64,0,0.3905779038670725756433831676,0.390577903867073,0.390577903867073,0.390577903867073,0.390577903867073,0,0.000000,0.000000,0,14.662457141156215932838906998,232.27732269427094444582862204,228.42971837395933138400144228,451463700
2.65,0,0.3890712986544067723700608431,0.389071298654407,0.389071298654407,0.389071298654407,0.389071298654407,0,0.000000,0.000000,0,14.628251682621708363542515826,232.18008891860010932831285919,228.35406787957513631352855587,453173800
2.66,0,0.3875740828863244760326941007,0.387574082886324,0.387574082886324,0.387574082886324,0.387574082886324,0,0.000000,0.000000,0,14.594139654767069361850426934,232.08269949674761846294955155,228.27832797996052594015268368,454883900
2.67,0,0.3860862230295268461236120213,0.386086223029527,0.386086223029527,0.386086223029527,0.386086223029527,0,0.000000,0.000000,0,14.56011997701065036015833804,231.98523632690157866124896843,228.20257597459184759929721486,456594000
2.68,0,0.3846074789174253553036215320,0.384607478917425,0.384607478917425,0.384607478917425,0.384607478917425,0,0.000000,0.000000,0,14.526213777872082790861946869,231.88759982865906104968933005,228.12672278529644116123158623,458304100
2.69,0,0.3831378419567247180600158829,0.383137841956725,0.383137841956725,0.383137841956725,0.383137841956725,0,0.000000,0.000000,0,14.492400023163085221565555695,231.78989428047819294533975511,228.05086177100257147786636572,460014100
2.70,0,0.3816769860622327755870632953,0.381676986062233,0.381676986062233,0.381676986062233,0.381676986062233,0,0.000000,0.000000,0,14.458679770856376219873466803,231.69195821298844223497918457,227.97483985151191526953922309,461724200
2.71,0,0.3802248838423215252485721373,0.380224883842322,0.380224883842322,0.380224883842322,0.380224883842322,0,0.000000,0.000000,0,14.425062009899617218181377911,231.59398628679924554768677677,227.89884399484368084740706626,463434300
2.72,0,0.3787814135590694645402061894,0.37878141355907,0.37878141355907,0.37878141355907,0.37878141355907,0,0.000000,0.000000,0,14.391555774885359648884986739,231.49592395578296345769598817,227.82282462494561901368512242,465144400
2.73,0,0.3773464750740022763385714480,0.377346475074002,0.377346475074002,0.377346475074002,0.377346475074002,0,0.000000,0.000000,0,14.358144077465422079588595566,231.39764220410531582015087687,227.74665471010862072083481606,466854500
2.74,0,0.3759198070014914496249083875,0.375919807001491,0.375919807001491,0.375919807001491,0.375919807001491,0,0.000000,0.000000,0,14.324834996468314510292204393,231.29932795743595028652232498,227.67051374132150925028101866,468564600
2.75,0,0.3745014257564968518050999265,0.374501425756497,0.374501425756497,0.374501425756497,0.374501425756497,0,0.000000,0.000000,0,14.2916174757025455086001155,231.20087068466234962199908086,227.59429378378670462647534418,470274700
2.76,0,0.3730910919675955364452690598,0.373091091967596,0.373091091967596,0.373091091967596,0.373091091967596,0,0.000000,0.000000,0,14.258513593337539344929538009,231.10233916984992257006054473,227.5180656518278397741031562,471984800
2.77,0,0.3716888056914481944411015951,0.371688805691448,0.371688805691448,0.371688805691448,0.371688805691448,0,0.000000,0.000000,0,14.225512315887121775633146836,231.00370078436269209500542125,227.44179540052978920100193224,473694800
2.78,0,0.3702942316891110010956026675,0.370294231689111,0.370294231689111,0.370294231689111,0.370294231689111,0,0.000000,0.000000,0,14.192623698575714206336755664,230.90507162652355352791645009,227.36559582785840984620764685,475404900
2.79,0,0.3689074610964859817197716522,0.368907461096486,0.368907461096486,0.368907461096486,0.368907461096486,0,0.000000,0.000000,0,14.159826752048485204644666772,230.80622583106375499600189462,227.28924671509459259588805578,477115000
2.80,0,0.3675282719636219788216407321,0.367528271963622,0.367528271963622,0.367528271963622,0.367528271963622,0,0.000000,0.000000,0,14.127133508694026202952577878,230.70736359197527732601983121,227.21294136680175652577476017,478825100
2.81,0,0.3661565476851457298255436547,0.366156547685146,0.366156547685146,0.366156547685146,0.366156547685146,0,0.000000,0.000000,0,14.094542978823968633656186706,230.60832333204188691928773462,227.1365256242621964700974238,480535200
2.82,0,0.3647921772969930463080541124,0.364792177296993,0.364792177296993,0.364792177296993,0.364792177296993,0,0.000000,0.000000,0,14.062065194279101064359795534,230.50930144367000448688021327,227.06018874110173687645282984,482245300
2.83,0,0.3634350402492865605742596766,0.363435040249287,0.363435040249287,0.363435040249287,0.363435040249287,0,0.000000,0.000000,0,14.029690143611322062667706641,230.41018973609125581412442229,226.98382511593970185533248658,483955400
2.84,0,0.3620849363975089603875070083,0.362084936397509,0.362084936397509,0.362084936397509,0.362084936397509,0,0.000000,0.000000,0,13.997417858436404493371315468,230.31098467684071498345526412,226.90743123053289554229997901,485665500
2.85,0,0.3607418410648348517254284673,0.360741841064835,0.360741841064835,0.360741841064835,0.360741841064835,0,0.000000,0.000000,0,13.965248369936145491679226576,230.21177323451442135104906517,226.83108980450180671277423034,487375600
2.86,0,0.3594055432074920145775439660,0.359405543207492,0.359405543207492,0.359405543207492,0.359405543207492,0,0.000000,0.000000,0,13.933181645541517922382835404,230.11247917952882082664151668,226.75472805957529022288678078,489085600
2.87,0,0.3580759675067751211029675415,0.358075967506775,0.358075967506775,0.358075967506775,0.358075967506775,0,0.000000,0.000000,0,13.901226779527770353086444231,230.01312925874892495064413239,226.67837351276667814619591401,490795700
2.88,0,0.3567529956490191900381620331,0.356752995649019,0.356752995649019,0.356752995649019,0.356752995649019,0,0.000000,0.000000,0,13.869365759994051351394355338,229.91367174013854033715771444,226.60197234225614770478045614,492505900
2.89,0,0.3554365041864709313760206942,0.355436504186471,0.355436504186471,0.355436504186471,0.355436504186471,0,0.000000,0.000000,0,13.837618575463115187723777847,229.81416885360770924464858837,226.52558850056284997318721935,494215900
2.90,0,0.3541263808082816826892104890,0.354126380808282,0.354126380808282,0.354126380808282,0.354126380808282,0,0.000000,0.000000,0,13.805972256236847618427386674,229.71466709237152278104209102,226.44926309799636496619078663,495926000
2.91,0,0.3528224914599514030389323308,0.352822491459951,0.352822491459951,0.352822491459951,0.352822491459951,0,0.000000,0.000000,0,13.774438811613890049130995501,229.61512577683083991171270532,226.37296001841591371619108132,497636100
2.92,0,0.3515246944952881992816012598,0.351524694495288,0.351524694495288,0.351524694495288,0.351524694495288,0,0.000000,0.000000,0,13.742999291817251047438906609,229.51556498215831621048888584,226.2966938008454556594700986,499346200
2.93,0,0.3502329133723242318609800004,0.350232913372324,0.350232913372324,0.350232913372324,0.350232913372324,0,0.000000,0.000000,0,13.711663705496382045746817717,229.41585876565181385551991505,226.22034638223621152222621044,501056300
2.94,0,0.3489469964646506200048860116,0.348946996464651,0.348946996464651,0.348946996464651,0.348946996464651,0,0.000000,0.000000,0,13.680439020794964476450426545,229.31619717826315283803281248,226.14410068695136857235971912,502766400
2.95,0,0.3476668386466311713045259001,0.347666838646631,0.347666838646631,0.347666838646631,0.347666838646631,0,0.000000,0.000000,0,13.649317327571886907154035371,229.21655114666214612043431491,226.06792697855671424812070412,504476500
2.96,0,0.3463923134765974784849570078,0.346392313476598,0.346392313476598,0.346392313476598,0.346392313476598,0,0.000000,0.000000,0,13.618299533636647905461946479,229.11676883453421290898030239,225.99168020196945079429771175,506186600
2.97,0,0.3451233151765854648581877562,0.345123315176585,0.345123315176585,0.345123315176585,0.345123315176585,0,0.000000,0.000000,0,13.587384768169370336165555307,229.01700901822980232203409796,225.91551171129137695996631163,507896600
2.98,0,0.3438597086206222365945484638,0.343859708620622,0.343859708620622,0.343859708620622,0.343859708620622,0,0.000000,0.000000,0,13.556571959542701334473466415,228.91719152633779325643197733,225.83934445546870464435821475,509606800
2.99,0,0.3426013825566128889998321173,0.342601382556613,0.342601382556613,0.342601382556613,0.342601382556613,0,0.000000,0.000000,0,13.525872195575412332781377522,228.8174379795033220407071863,225.76329709382770573985811992,511316800
3.00,0,0.3413482323551750375936717640,0.341348232355175,0.341348232355175,0.341348232355175,0.341348232355175,0,0.000000,0.000000,0,13.49526742509686476348498635,228.71760604987895881186268757,225.68722922877590850826155744,513026900
3.01,0,0.3401917663558748738606874100,0.340191766355875,0.340191766355875,0.340191766355875,0.340191766355875,0,0.000000,0.000000,0,13.464764695737097194188595177,228.61772571566859039792058481,225.61117093373919667980306251,514737000
3.02,0,0.3391468039269304243026375258,0.33914680392693,0.33914680392693,0.33914680392693,0.33914680392693,0,0.000000,0.000000,0,13.434374015473451030518017684,228.51791273817472914992970768,225.53523507157188583234435903,516447100
3.03,0,0.3381068941005560748670603655,0.338106894100556,0.338106894100556,0.338106894100556,0.338106894100556,0,0.000000,0.000000,0,13.404077411572912028825928793,228.41802694156275588459514469,225.4592832669129521196088815,518157200
3.04,0,0.3370720096518254362105389054,0.337072009651825,0.337072009651825,0.337072009651825,0.337072009651825,0,0.000000,0.000000,0,13.37388485331432589192523534,228.31810632087373638876597659,225.38335390865965448616870294,519867300
3.05,0,0.3360421037333628472705498489,0.336042103733363,0.336042103733363,0.336042103733363,0.336042103733363,0,0.000000,0.000000,0,13.343795387144796890233146447,228.2182318070922644889868945,225.30752413819683529077881359,521577300
3.06,0,0.3350171366653367314764522552,0.335017136665337,0.335017136665337,0.335017136665337,0.335017136665337,0,0.000000,0.000000,0,13.313809058658667888541057554,228.11832155806291724169825059,225.2317153639455491972394494,523287500
3.07,0,0.3339971036709379015571982504,0.333997103670938,0.333997103670938,0.333997103670938,0.333997103670938,0,0.000000,0.000000,0,13.283924799389410319244666382,228.01845999240683297797792703,225.1560080898874562958138526,524997500
3.08,0,0.3329819313829249473582324508,0.332981931382925,0.332981931382925,0.332981931382925,0.332981931382925,0,0.000000,0.000000,0,13.254144692661841317552577489,227.9185759372678929282227837,225.08033434616211753447919593,526707600
3.09,0,0.3319716225563080393111682779,0.331971622556308,0.331971622556308,0.331971622556308,0.331971622556308,0,0.000000,0.000000,0,13.224459708164383748256186317,227.8186366910390506232222124,225.00466061416365840534460179,528417700
3.10,0,0.3309661272641170735384859892,0.330966127264117,0.330966127264117,0.330966127264117,0.330966127264117,0,0.000000,0.000000,0,13.196388601214456178959795144,227.71727122868949196895495875,224.92799180780112137778412063,530127800
3.11,0,0.3299654117589936337984186911,0.329965411758994,0.329965411758994,0.329965411758994,0.329965411758994,0,0.000000,0.000000,0,13.168993836527457177267706253,227.61535074167831881935737082,224.85095961848380649363655184,531837900
3.12,0,0.3289694606726447794062846723,0.328969460672645,0.328969460672645,0.328969460672645,0.328969460672645,0,0.000000,0.000000,0,13.141693495511108175575617359,227.51356613880637564434533846,224.7741030235640640814919106,533548000
3.13,0,0.3279782307586093221377632085,0.327978230758609,0.327978230758609,0.327978230758609,0.327978230758609,0,0.000000,0.000000,0,13.114493479827700606279226187,227.41186380710753831992491945,224.69737160422411284424007279,535258100
3.14,0,0.3269916970256549865716168216,0.326991697025655,0.326991697025655,0.326991697025655,0.326991697025655,0,0.000000,0.000000,0,13.087398902215833036982835014,227.31033924048361062004591755,224.62085797147112475586595974,536968200
3.15,0,0.3260098227768076438168499876,0.326009822776808,0.326009822776808,0.326009822776808,0.326009822776808,0,0.000000,0.000000,0,13.060405874564766873312257522,227.20890400701912620786707661,224.54447616953684404815200428,538678300
3.16,0,0.3250325595598901571132282790,0.32503255955989,0.32503255955989,0.32503255955989,0.32503255955989,0,0.000000,0.000000,0,13.033505298529197871620168629,227.10760920345175213439265151,224.46827327478988458069902972,540388400
3.17,0,0.3240599096092079452357892791,0.324059909609208,0.324059909609208,0.324059909609208,0.324059909609208,0,0.000000,0.000000,0,13.006698181089000302323777458,227.00630029606991787793198126,224.39210070381370393631969699,542098400
3.18,0,0.3230918288314482784800770282,0.323091828831448,0.323091828831448,0.323091828831448,0.323091828831448,0,0.000000,0.000000,0,12.979993529221562733027386284,226.90525192878698193083531652,224.31622424704384360582035,543808600
3.19,0,0.3221282875454650085057306766,0.322128287545465,0.322128287545465,0.322128287545465,0.322128287545465,0,0.000000,0.000000,0,12.953391558019503731335297392,226.80430960879376643629115767,224.24049516446802027306719827,545518700
3.20,0,0.3211692580397406666371457449,0.321169258039741,0.321169258039741,0.321169258039741,0.321169258039741,0,0.000000,0.000000,0,12.92687506549244616203890622,226.70349113756292205796398462,224.1649269973745861652915271,547228700
3.21,0,0.3202147274730894635458897738,0.32021472747309,0.32021472747309,0.32021472747309,0.32021472747309,0,0.000000,0.000000,0,12.900461162247137160346817327,226.60278217400458451198491083,224.08950913807383908595515512,548938800
3.22,0,0.3192646212491524549022859620,0.319264621249152,0.319264621249152,0.319264621249152,0.319264621249152,0,0.000000,0.000000,0,12.874149751192539591050426155,226.50219175336590955662964493,224.01425004884334213762494357,550648900
3.23,0,0.3183189485404801134080297093,0.31831894854048,0.31831894854048,0.31831894854048,0.31831894854048,0,0.000000,0.000000,0,12.847932045722962021754034982,226.4017632032035049068647778,223.93918958691417309112603972,552359000
3.24,0,0.3173776661941324177745457534,0.317377666194132,0.317377666194132,0.317377666194132,0.317377666194132,0,0.000000,0.000000,0,12.82179794853208302006194609,226.30146278566502464747766577,223.86429316507121075385664575,554069100
3.25,0,0.3164407563857184652060168250,0.316440756385718,0.316440756385718,0.316440756385718,0.316440756385718,0,0.000000,0.000000,0,12.795766465948064018369857197,226.20128443644398828165794563,223.7895583905144668978576722,555779100
3.26,0,0.3155081784704413776202452630,0.315508178470441,0.315508178470441,0.315508178470441,0.315508178470441,0,0.000000,0.000000,0,12.769838604296946449073466026,226.10131853244601632115918035,223.71507242053824031413584321,557489300
3.27,0,0.3145799165893090285276634730,0.314579916589309,0.314579916589309,0.314579916589309,0.314579916589309,0,0.000000,0.000000,0,12.743995472273797447381377132,226.00133401733684921342766645,223.64060861029050229657567541,559199400
3.28,0,0.3136559318017123083598321970,0.313655931801712,0.313655931801712,0.313655931801712,0.313655931801712,0,0.000000,0.000000,0,12.71824397340802271610649736,225.90159855824909986422290327,223.56642636345823507292413489,560909400
3.29,0,0.3127361957709140824947939361,0.312736195770914,0.312736195770914,0.312736195770914,0.312736195770914,0,0.000000,0.000000,0,12.692589215969433714414408469,225.80197531853405472187024547,223.49239439719172583081541363,562619500
3.30,0,0.3118207052973446849261395603,0.311820705297345,0.311820705297345,0.311820705297345,0.311820705297345,0,0.000000,0.000000,0,12.667025205644296145118017296,225.70252493398560013559674298,223.41856999071332961522073336,564329600
3.31,0,0.3109094018260829919856381758,0.310909401826083,0.310909401826083,0.310909401826083,0.310909401826083,0,0.000000,0.000000,0,12.641555745059498575821626123,225.60318805379980683918766529,223.34489633014193062221747336,566039700
3.32,0,0.3100022692555224591821100136,0.310002269255522,0.310002269255522,0.310002269255522,0.310002269255522,0,0.000000,0.000000,0,12.61618124643406957412953723,225.50404053491907410427631073,223.27144660989047584913113201,567749800
3.33,0,0.3090992917943765862358331037,0.309099291794377,0.309099291794377,0.309099291794377,0.309099291794377,0,0.000000,0.000000,0,12.590899410862452004833146058,225.40500771220039193596005875,223.19814807322998630517601468,569459800
3.34,0,0.3082004333381464165177231982,0.308200433338146,0.308200433338146,0.308200433338146,0.308200433338146,0,0.000000,0.000000,0,12.565701345552763003141057166,225.30620597137650244458038635,223.12511156264728698991748227,571170000
3.35,0,0.3073056563197442945955638229,0.307305656319744,0.307305656319744,0.307305656319744,0.307305656319744,0,0.000000,0.000000,0,12.540598056182575433844665993,225.20744847994056678573451867,223.05215810583060456289810985,572880100
3.36,0,0.3064149558442707892041403340,0.306414955844271,0.306414955844271,0.306414955844271,0.306414955844271,0,0.000000,0.000000,0,12.51558864890518786454827482,225.10889410514344632262454522,222.97944105443716582566594934,574590100
3.37,0,0.3055282989317836362797855692,0.305528298931784,0.305528298931784,0.305528298931784,0.305528298931784,0,0.000000,0.000000,0,12.490672028497148862856185927,225.01053897345790508668010316,222.90695633645839602039036914,576300200
3.38,0,0.3046456444928531103258459810,0.304645644492853,0.304645644492853,0.304645644492853,0.304645644492853,0,0.000000,0.000000,0,12.465841200631119861164097036,224.91228195293161623310505504,222.83460467195148026231313572,578010400
3.39,0,0.3037669819727847448014317097,0.303766981972785,0.303766981972785,0.303766981972785,0.303766981972785,0,0.000000,0.000000,0,12.441094270825362291867705863,224.81419449550015321596538107,222.76245478888703242632874375,579720400
3.40,0,0.3028922932547174728204894362,0.302892293254718,0.302892293254718,0.302892293254718,0.302892293254718,0,0.000000,0.000000,0,12.41644114448199329017561697,224.71624088862852183063822126,222.69047355405778680573080401,581430500
3.41,0,0.3020215432882017178852848268,0.302021543288202,0.302021543288202,0.302021543288202,0.302021543288202,0,0.000000,0.000000,0,12.391882926696278558900737198,224.61850716895453702624286216,222.61874436931817985563796445,583140600
3.42,0,0.3011546981176063736864299517,0.301154698117606,0.301154698117606,0.301154698117606,0.301154698117606,0,0.000000,0.000000,0,12.367399622504909557208648305,224.52091709748685357129406571,222.54718993965036629635383549,584850700
3.43,0,0.3002917471797171109119176939,0.300291747179717,0.300291747179717,0.300291747179717,0.300291747179717,0,0.000000,0.000000,0,12.343009137935161987912257134,224.42346574930218840390640029,222.47580819811673410170102871,586560800
3.44,0,0.2994326625594312330683554147,0.299432662559431,0.299432662559431,0.299432662559431,0.299432662559431,0,0.000000,0.000000,0,12.318712577448394418615865961,224.32623903741452039564657573,222.40468251247512179980713328,588270800
3.45,0,0.2985774037776882095037857945,0.298577403777688,0.298577403777688,0.298577403777688,0.298577403777688,0,0.000000,0.000000,0,12.294493044665725416923777069,224.2291685406829166268071693,222.33374368900802640896899153,589981000
